doc_id,sentence,key
BBDGU160408.txt,"the guardian                         april 8, 2016 friday 12:14 pm gmt  the sugar conspiracy; in 1972, a british scientist sounded the alarm that sugar - and not fat - was the greatest danger to our health.",FALSE
BBDGU160408.txt,but his findings were ridiculed and his reputation ruined.,FALSE
BBDGU160408.txt,how did the world's top nutrition scientists get it so wrong for so long?,FALSE
BBDGU160408.txt,byline: ian leslie  section: society  length: 6866 words   robert lustig is a paediatric endocrinologist at the university of california who specialises in the treatment of childhood obesity.,FALSE
BBDGU160408.txt,"a 90-minute talk he gave in 2009, titled sugar: the bitter truth, has now been viewed more than six million times on youtube.",FALSE
BBDGU160408.txt,"in it, lustig argues forcefully that fructose, a form of sugar ubiquitous in modern diets, is a ""poison"" culpable for america's obesity epidemic.",FALSE
BBDGU160408.txt,"a year or so before the video was posted, lustig gave a similar talk to a conference of biochemists in adelaide, australia.",FALSE
BBDGU160408.txt,"afterwards, a scientist in the audience approached him.",FALSE
BBDGU160408.txt,"surely, the man said, you've read yudkin.",FALSE
BBDGU160408.txt,lustig shook his head.,FALSE
BBDGU160408.txt,"john yudkin, said the scientist, was a british professor of nutrition who had sounded the alarm on sugar back in 1972, in a book called pure, white, and deadly.",FALSE
BBDGU160408.txt,"""if only a small fraction of what we know about the effects of sugar were to be revealed in relation to any other material used as a food additive,"" wrote yudkin, ""that material would promptly be banned.""",FALSE
BBDGU160408.txt,"the book did well, but yudkin paid a high price for it.",FALSE
BBDGU160408.txt,"prominent nutritionists combined with the food industry to destroy his reputation, and his career never recovered.",FALSE
BBDGU160408.txt,"he died, in 1995, a disappointed, largely forgotten man.",FALSE
BBDGU160408.txt,perhaps the australian scientist intended a friendly warning.,FALSE
BBDGU160408.txt,lustig was certainly putting his academic reputation at risk when he embarked on a high-profile campaign against sugar.,FALSE
BBDGU160408.txt,"but, unlike yudkin, lustig is backed by a prevailing wind.",FALSE
BBDGU160408.txt,we read almost every week of new research into the deleterious effects of sugar on our bodies.,FALSE
BBDGU160408.txt,"in the us, the latest edition of the government's official dietary guidelines includes a cap on sugar consumption.",FALSE
BBDGU160408.txt,"in the uk, the chancellor george osborne has announced a new tax on sugary drinks.",FALSE
BBDGU160408.txt,sugar has become dietary enemy number one.,FALSE
BBDGU160408.txt,this represents a dramatic shift in priority.,FALSE
BBDGU160408.txt,"for at least the last three decades, the dietary arch-villain has been saturated fat.",FALSE
BBDGU160408.txt,"when yudkin was conducting his research into the effects of sugar, in the 1960s, a new nutritional orthodoxy was in the process of asserting itself.",FALSE
BBDGU160408.txt,its central tenet was that a healthy diet is a low-fat diet.,FALSE
BBDGU160408.txt,"yudkin led a diminishing band of dissenters who believed that sugar, not fat, was the more likely cause of maladies such as obesity, heart disease and diabetes.",FALSE
BBDGU160408.txt,"but by the time he wrote his book, the commanding heights of the field had been seized by proponents of the fat hypothesis.",FALSE
BBDGU160408.txt,"yudkin found himself fighting a rearguard action, and he was defeated.",FALSE
BBDGU160408.txt,"related:  sugar tax: osborne's two-tier levy brings mixed response  not just defeated, in fact, but buried.",FALSE
BBDGU160408.txt,"when lustig returned to california, he searched for pure, white and deadly in bookstores and online, to no avail.",FALSE
BBDGU160408.txt,"eventually, he tracked down a copy after submitting a request to his university library.",FALSE
BBDGU160408.txt,"on reading yudkin's introduction, he felt a shock of recognition.",FALSE
BBDGU160408.txt,"""holy crap,"" lustig thought.",FALSE
BBDGU160408.txt,"""this guy got there 35 years before me.""",FALSE
BBDGU160408.txt,"* * *  in 1980, after long consultation with some of america's most senior nutrition scientists, the us government issued its first dietary guidelines.",FALSE
BBDGU160408.txt,the guidelines shaped the diets of hundreds of millions of people.,FALSE
BBDGU160408.txt,"doctors base their advice on them, food companies develop products to comply with them.",FALSE
BBDGU160408.txt,their influence extends beyond the us.,FALSE
BBDGU160408.txt,"in 1983, the uk government issued advice that closely followed the american example.",FALSE
BBDGU160408.txt,"the most prominent recommendation of both governments was to cut back on saturated fats and cholesterol (this was the first time that the public had been advised to eat less of something, rather than enough of everything).",FALSE
BBDGU160408.txt,consumers dutifully obeyed.,FALSE
BBDGU160408.txt,"we replaced steak and sausages with pasta and rice, butter with margarine and vegetable oils, eggs with muesli, and milk with low-fat milk or orange juice.",FALSE
BBDGU160408.txt,"but instead of becoming healthier, we grew fatter and sicker.",FALSE
BBDGU160408.txt,look at a graph of postwar obesity rates and it becomes clear that something changed after 1980.,FALSE
BBDGU160408.txt,"in the us, the line rises very gradually until, in the early 1980s, it takes off like an aeroplane.",FALSE
BBDGU160408.txt,"just 12% of americans were obese in 1950, 15% in 1980, 35% by 2000.",FALSE
BBDGU160408.txt,"in the uk, the line is flat for decades until the mid-1980s, at which point it also turns towards the sky.",FALSE
BBDGU160408.txt,only 6% of britons were obese in 1980.,FALSE
BBDGU160408.txt,in the next 20 years that figure more than trebled.,FALSE
BBDGU160408.txt,"today, two thirds of britons are either obese or overweight, making this the fattest country in the eu.",FALSE
BBDGU160408.txt,"type 2 diabetes, closely related to obesity, has risen in tandem in both countries.",FALSE
BBDGU160408.txt,"at best, we can conclude that the official guidelines did not achieve their objective; at worst, they led to a decades-long health catastrophe.",FALSE
BBDGU160408.txt,"naturally, then, a search for culprits has ensued.",FALSE
BBDGU160408.txt,"scientists are conventionally apolitical figures, but these days, nutrition researchers write editorials and books that resemble liberal activist tracts, fizzing with righteous denunciations of ""big sugar"" and fast food.",FALSE
BBDGU160408.txt,"nobody could have predicted, it is said, how the food manufacturers would respond to the injunction against fat - selling us low-fat yoghurts bulked up with sugar, and cakes infused with liver-corroding transfats.",FALSE
BBDGU160408.txt,"nutrition scientists are angry with the press for distorting their findings, politicians for failing to heed them, and the rest of us for overeating and under-exercising.",FALSE
BBDGU160408.txt,"in short, everyone - business, media, politicians, consumers - is to blame.",FALSE
BBDGU160408.txt,"everyone, that is, except scientists.",FALSE
BBDGU160408.txt,"we replaced steak and sausages with pasta and rice, butter with margarine, eggs with muesli.",FALSE
BBDGU160408.txt,but we still grew fatter  but it was not impossible to foresee that the vilification of fat might be an error.,FALSE
BBDGU160408.txt,"energy from food comes to us in three forms: fat, carbohydrate, and protein.",FALSE
BBDGU160408.txt,"since the proportion of energy we get from protein tends to stay stable, whatever our diet, a low-fat diet effectively means a high-carbohydrate diet.",FALSE
BBDGU160408.txt,"the most versatile and palatable carbohydrate is sugar, which john yudkin had already circled in red.",FALSE
BBDGU160408.txt,"in 1974, the uk medical journal, the lancet, sounded a warning about the possible consequences of recommending reductions in dietary fat: ""the cure should not be worse than the disease.""",FALSE
BBDGU160408.txt,"still, it would be reasonable to assume that yudkin lost this argument simply because, by 1980, more evidence had accumulated against fat than against sugar.",FALSE
BBDGU160408.txt,"after all, that's how science works, isn't it?",FALSE
BBDGU160408.txt,"* * *  if, as seems increasingly likely,  the nutritional advice on which we have relied for 40 years was profoundly flawed, this is not a mistake that can be laid at the door of corporate ogres.",FALSE
BBDGU160408.txt,nor can it be passed off as innocuous scientific error.,FALSE
BBDGU160408.txt,what happened to john yudkin belies that interpretation.,FALSE
BBDGU160408.txt,"it suggests instead that this is something the scientists did to themselves - and, consequently, to us.",FALSE
BBDGU160408.txt,"we tend to think of heretics as contrarians, individuals with a compulsion to flout conventional wisdom.",FALSE
BBDGU160408.txt,but sometimes a heretic is simply a mainstream thinker who stays facing the same way while everyone around him turns 180 degrees.,FALSE
BBDGU160408.txt,"when, in 1957, john yudkin first floated his hypothesis that sugar was a hazard to public health, it was taken seriously, as was its proponent.",FALSE
BBDGU160408.txt,"by the time yudkin retired, 14 years later, both theory and author had been marginalised and derided.",FALSE
BBDGU160408.txt,"only now is yudkin's work being returned, posthumously, to the scientific mainstream.",FALSE
BBDGU160408.txt,"these sharp fluctuations in yudkin's stock have had little to do with the scientific method, and a lot to do with the unscientific way in which the field of nutrition has conducted itself over the years.",FALSE
BBDGU160408.txt,"this story, which has begun to emerge in the past decade, has been brought to public attention largely by sceptical outsiders rather than eminent nutritionists.",FALSE
BBDGU160408.txt,"in her painstakingly researched book, the big fat surprise, the journalist nina teicholz traces the history of the proposition that saturated fats cause heart disease, and reveals the remarkable extent to which its progress from controversial theory to accepted truth was driven, not by new evidence, but by the influence of a few powerful personalities, one in particular.",FALSE
BBDGU160408.txt,"teicholz's book also describes how an establishment of senior nutrition scientists, at once insecure about its medical authority and vigilant for threats to it, consistently exaggerated the case for low-fat diets, while turning its guns on those who offered evidence or argument to the contrary.",FALSE
BBDGU160408.txt,john yudkin was only its first and most eminent victim.,FALSE
BBDGU160408.txt,"today, as nutritionists struggle to comprehend a health disaster they did not predict and may have precipitated, the field is undergoing a painful period of re-evaluation.",FALSE
BBDGU160408.txt,"it is edging away from prohibitions on cholesterol and fat, and hardening its warnings on sugar, without going so far as to perform a reverse turn.",FALSE
BBDGU160408.txt,"but its senior members still retain a collective instinct to malign those who challenge its tattered conventional wisdom too loudly, as teicholz is now discovering.",FALSE
BBDGU160408.txt,"* * *  to understand how we arrived at this point, we need to go back almost to the beginning of modern nutrition science.",FALSE
BBDGU160408.txt,"on 23 september, 1955, us president dwight eisenhower suffered a heart attack.",FALSE
BBDGU160408.txt,"rather than pretend it hadn't happened, eisenhower insisted on making details of his illness public.",FALSE
BBDGU160408.txt,"the next day, his chief physician, dr paul dudley white, gave a press conference at which he instructed americans on how to avoid heart disease: stop smoking, and cut down on fat and cholesterol.",FALSE
BBDGU160408.txt,"in a follow-up article, white cited the research of a nutritionist at the university of minnesota, ancel keys.",FALSE
BBDGU160408.txt,"heart disease, which had been a relative rarity in the 1920s, was now felling middle-aged men at a frightening rate, and americans were casting around for cause and cure.",FALSE
BBDGU160408.txt,"ancel keys provided an answer: the ""diet-heart hypothesis"" (for simplicity's sake, i am calling it the ""fat hypothesis"").",FALSE
BBDGU160408.txt,"this is the idea, now familiar, that an excess of saturated fats in the diet, from red meat, cheese, butter, and eggs, raises cholesterol, which congeals on the inside of coronary arteries, causing them to harden and narrow, until the flow of blood is staunched and the heart seizes up.",FALSE
BBDGU160408.txt,"ancel keys was brilliant, charismatic, and combative.",FALSE
BBDGU160408.txt,"a friendly colleague at the university of minnesota described him as, ""direct to the point of bluntness, critical to the point of skewering""; others were less charitable.",FALSE
BBDGU160408.txt,he exuded conviction at a time when confidence was most welcome.,FALSE
BBDGU160408.txt,"the president, the physician and the scientist formed a reassuring chain of male authority, and the notion that fatty foods were unhealthy started to take hold with doctors, and the public.",FALSE
BBDGU160408.txt,"(eisenhower himself cut saturated fats and cholesterol from his diet altogether, right up until his death, in 1969, from heart disease.)",FALSE
BBDGU160408.txt,"many scientists, especially british ones, remained sceptical.",FALSE
BBDGU160408.txt,"the most prominent doubter was john yudkin, then the uk's leading nutritionist.",FALSE
BBDGU160408.txt,"when yudkin looked at the data on heart disease, he was struck by its correlation with the consumption of sugar, not fat.",FALSE
BBDGU160408.txt,"he carried out a series of laboratory experiments on animals and humans, and observed, as others had before him, that sugar is processed in the liver, where it turns to fat, before entering the bloodstream.",FALSE
BBDGU160408.txt,"he noted, too, that while humans have always been carnivorous, carbohydrates only became a major component of their diet 10,000 years ago, with the advent of mass agriculture.",FALSE
BBDGU160408.txt,"sugar - a pure carbohydrate, with all fibre and nutrition stripped out - has been part of western diets for just 300 years; in evolutionary terms, it is as if we have, just this second, taken our first dose of it.",FALSE
BBDGU160408.txt,"saturated fats, by contrast, are so intimately bound up with our evolution that they are abundantly present in breast milk.",FALSE
BBDGU160408.txt,"to yudkin's thinking, it seemed more likely to be the recent innovation, rather than the prehistoric staple, making us sick.",FALSE
BBDGU160408.txt,"today, nutritionists struggle to comprehend a health disaster they did not predict and may have precipitated  john yudkin was born in 1910, in the east end of london.",FALSE
BBDGU160408.txt,his parents were russian jews who settled in england after fleeing the pogroms of 1905.,FALSE
BBDGU160408.txt,"yudkin's father died when he was six, and his mother brought up her five sons in poverty.",FALSE
BBDGU160408.txt,"by way of a scholarship to a local grammar school in hackney, yudkin made it to cambridge.",FALSE
BBDGU160408.txt,"he studied biochemistry and physiology, before taking up medicine.",FALSE
BBDGU160408.txt,"after serving in the royal army medical corps during the second world war, yudkin was made a professor at queen elizabeth college in london, where he built a department of nutrition science with an international reputation.",FALSE
BBDGU160408.txt,ancel keys was intensely aware that yudkin's sugar hypothesis posed an alternative to his own.,FALSE
BBDGU160408.txt,"if yudkin published a paper, keys would excoriate it, and him.",FALSE
BBDGU160408.txt,"he called yudkin's theory ""a mountain of nonsense"", and accused him of issuing ""propaganda"" for the meat and dairy industries.",FALSE
BBDGU160408.txt,"""yudkin and his commercial backers are not deterred by the facts,"" he said.",FALSE
BBDGU160408.txt,"""they continue to sing the same discredited tune.""",FALSE
BBDGU160408.txt,yudkin never responded in kind.,FALSE
BBDGU160408.txt,"he was a mild-mannered man, unskilled in the art of political combat.",FALSE
BBDGU160408.txt,"related:  fat guidelines lacked solid scientific evidence, study concludes  that made him vulnerable to attack, and not just from keys.",FALSE
BBDGU160408.txt,"the british sugar bureau dismissed yudkin's claims about sugar as ""emotional assertions""; the world sugar research organisation called his book ""science fiction"".",FALSE
BBDGU160408.txt,"in his prose, yudkin is fastidiously precise and undemonstrative, as he was in person.",FALSE
BBDGU160408.txt,"only occasionally does he hint at how it must have felt to have his life's work besmirched, as when he asks the reader, ""can you wonder that one sometimes becomes quite despondent about whether it is worthwhile trying to do scientific research in matters of health?""",FALSE
BBDGU160408.txt,"throughout the 1960s, keys accumulated institutional power.",FALSE
BBDGU160408.txt,"he secured places for himself and his allies on the boards of the most influential bodies in american healthcare, including the american heart association and the national institutes of health.",FALSE
BBDGU160408.txt,"from these strongholds, they directed funds to like-minded researchers, and issued authoritative advice to the nation.",FALSE
BBDGU160408.txt,"""people should know the facts,"" keys told time magazine.",FALSE
BBDGU160408.txt,"""then if they want to eat themselves to death, let them.""",FALSE
BBDGU160408.txt,this apparent certainty was unwarranted: even some supporters of the fat hypothesis admitted that the evidence for it was still inconclusive.,FALSE
BBDGU160408.txt,but keys held a trump card.,FALSE
BBDGU160408.txt,"from 1958 to 1964, he and his fellow researchers gathered data on the diets, lifestyles and health of 12,770 middle-aged men, in italy, greece, yugoslavia, finland, netherlands, japan and the united states.",FALSE
BBDGU160408.txt,the seven countries study was finally published as a 211-page monograph in 1970.,FALSE
BBDGU160408.txt,"it showed a correlation between intake of saturated fats and deaths from heart disease, just as keys had predicted.",FALSE
BBDGU160408.txt,the scientific debate swung decisively behind the fat hypothesis.,FALSE
BBDGU160408.txt,"keys was the original big data guy (a contemporary remarked: ""every time you question this man keys, he says, 'i've got 5,000 cases.",TRUE
BBDGU160408.txt,how many do you have?').,FALSE
BBDGU160408.txt,"despite its monumental stature, however, the seven countries study, which was the basis for a cascade of subsequent papers by its original authors, was a rickety construction.",FALSE
BBDGU160408.txt,"there was no objective basis for the countries chosen by keys, and it is hard to avoid the conclusion that he picked only those he suspected would support his hypothesis.",FALSE
BBDGU160408.txt,"after all, it is quite something to choose seven nations in europe and leave out france and what was then west germany, but then, keys already knew that the french and germans had relatively low rates of heart disease, despite living on a diet rich in saturated fats.",FALSE
BBDGU160408.txt,the study's biggest limitation was inherent to its method.,FALSE
BBDGU160408.txt,"epidemiological research involves the collection of data on people's behaviour and health, and a search for patterns.",FALSE
BBDGU160408.txt,"originally developed to study infection, keys and his successors adapted it to the study of chronic diseases, which, unlike most infections, take decades to develop, and are entangled with hundreds of dietary and lifestyle factors, effectively impossible to separate.",FALSE
BBDGU160408.txt,"to reliably identify causes, as opposed to correlations, a higher standard of evidence is required: the controlled trial.",FALSE
BBDGU160408.txt,"in its simplest form: recruit a group of subjects, and assign half of them a diet for, say, 15 years.",FALSE
BBDGU160408.txt,"at the end of the trial, assess the health of those in the intervention group, versus the control group.",FALSE
BBDGU160408.txt,this method is also problematic: it is virtually impossible to closely supervise the diets of large groups of people.,FALSE
BBDGU160408.txt,but a properly conducted trial is the only way to conclude with any confidence that x is responsible for y.,FALSE
BBDGU160408.txt,"although keys had shown a correlation between heart disease and saturated fat, he had not excluded the possibility that heart disease was being caused by something else.",FALSE
BBDGU160408.txt,"years later, the seven countries study's lead italian researcher, alessandro menotti, went back to the data, and found that the food that correlated most closely with deaths from heart disease was not saturated fat, but sugar.",FALSE
BBDGU160408.txt,by then it was too late.,FALSE
BBDGU160408.txt,"the seven countries study had become canonical, and the fat hypothesis was enshrined in official advice.",FALSE
BBDGU160408.txt,the congressional committee responsible for the original dietary guidelines was chaired by senator george mcgovern.,FALSE
BBDGU160408.txt,"it took most of its evidence from america's nutritional elite: men from a handful of prestigious universities, most of whom knew or worked with each other, all of whom agreed that fat was the problem - an assumption that mcgovern and his fellow senators never seriously questioned.",FALSE
BBDGU160408.txt,only occasionally were they asked to reconsider.,FALSE
BBDGU160408.txt,"in 1973, john yudkin was called from london to testify before the committee, and presented his alternative theory of heart disease.",FALSE
BBDGU160408.txt,"a bemused mcgovern asked yudkin if he was really suggesting that a high fat intake was not a problem, and that cholesterol presented no danger.",FALSE
BBDGU160408.txt,"""i believe both those things,"" replied yudkin.",FALSE
BBDGU160408.txt,"""that is exactly the opposite of what my doctor told me,"" said mcgovern.",FALSE
BBDGU160408.txt,"* * *  in a 2015 paper titled does science advance one funeral at a time?, a team of scholars at the national bureau of economic research sought an empirical basis for a remark made by the physicist max planck: ""a new scientific truth does not triumph by convincing its opponents and making them see the light, but rather because its opponents eventually die, and a new generation grows up that is familiar with it.""",FALSE
BBDGU160408.txt,"the researchers identified more than 12,000 ""elite"" scientists from different fields.",FALSE
BBDGU160408.txt,"the criteria for elite status included funding, number of publications, and whether they were members of the national academies of science or the institute of medicine.",FALSE
BBDGU160408.txt,"searching obituaries, the team found 452 who had died before retirement.",FALSE
BBDGU160408.txt,"they then looked to see what happened to the fields from which these celebrated scientists had unexpectedly departed, by analysing publishing patterns.",FALSE
BBDGU160408.txt,what they found confirmed the truth of planck's maxim.,FALSE
BBDGU160408.txt,"junior researchers who had worked closely with the elite scientists, authoring papers with them, published less.",FALSE
BBDGU160408.txt,"at the same time, there was a marked increase in papers by newcomers to the field, who were less likely to cite the work of the deceased eminence.",FALSE
BBDGU160408.txt,"the articles by these newcomers were substantive and influential, attracting a high number of citations.",FALSE
BBDGU160408.txt,they moved the whole field along.,FALSE
BBDGU160408.txt,"a scientist is part of what the polish philosopher of science ludwik fleck called a ""thought collective"": a group of people exchanging ideas in a mutually comprehensible idiom.",FALSE
BBDGU160408.txt,"the group, suggested fleck, inevitably develops a mind of its own, as the individuals in it converge on a way of communicating, thinking and feeling.",FALSE
BBDGU160408.txt,"this makes scientific inquiry prone to the eternal rules of human social life: deference to the charismatic, herding towards majority opinion, punishment for deviance, and intense discomfort with admitting to error.",FALSE
BBDGU160408.txt,"of course, such tendencies are precisely what the scientific method was invented to correct for, and over the long run, it does a good job of it.",FALSE
BBDGU160408.txt,"in the long run, however, we're all dead, quite possibly sooner than we would be if we hadn't been following a diet based on poor advice.",FALSE
BBDGU160408.txt,"* * *  in a series of densely argued articles and books, including why we get fat (2010), the science writer gary taubes has assembled a critique of contemporary nutrition science, powerful enough to compel the field to listen.",FALSE
BBDGU160408.txt,"one of his contributions has been to uncover a body of research conducted by german and austrian scientists before the second world war, which had been overlooked by the americans who reinvented the field in the 1950s.",FALSE
BBDGU160408.txt,the europeans were practising physicians and experts in the metabolic system.,FALSE
BBDGU160408.txt,"the americans were more likely to be epidemiologists, labouring in relative ignorance of biochemistry and endocrinology (the study of hormones).",FALSE
BBDGU160408.txt,this led to some of the foundational mistakes of modern nutrition.,FALSE
BBDGU160408.txt,the rise and slow fall of cholesterol's infamy is a case in point.,FALSE
BBDGU160408.txt,"after it was discovered inside the arteries of men who had suffered heart attacks, public health officials, advised by scientists, put eggs, whose yolks are rich in cholesterol, on the danger list.",FALSE
BBDGU160408.txt,but it is a biological error to confuse what a person puts in their mouth with what it becomes after it is swallowed.,FALSE
BBDGU160408.txt,"the human body, far from being a passive vessel for whatever we choose to fill it with, is a busy chemical plant, transforming and redistributing the energy it receives.",FALSE
BBDGU160408.txt,"its governing principle is homeostasis, or the maintenance of energy equilibrium (when exercise heats us up, sweat cools us down).",FALSE
BBDGU160408.txt,"cholesterol, present in all of our cells, is created by the liver.",FALSE
BBDGU160408.txt,"biochemists had long known that the more cholesterol you eat, the less your liver produces.",FALSE
BBDGU160408.txt,"related:  butter is bad - a myth we've been fed by the 'healthy eating' industry | joanna blythman  unsurprisingly, then, repeated attempts to prove a correlation between dietary cholesterol and blood cholesterol failed.",FALSE
BBDGU160408.txt,"for the vast majority of people, eating two or three, or 25 eggs a day, does not significantly raise cholesterol levels.",FALSE
BBDGU160408.txt,"one of the most nutrient-dense, versatile and delicious foods we have was needlessly stigmatised.",FALSE
BBDGU160408.txt,"the health authorities have spent the last few years slowly backing away from this mistake, presumably in the hope that if no sudden movements are made, nobody will notice.",FALSE
BBDGU160408.txt,"in a sense, they have succeeded: a survey carried out in 2014 by credit suisse found that 54% of us doctors believe that dietary cholesterol raises blood cholesterol.",FALSE
BBDGU160408.txt,"to his credit, ancel keys realised early on that dietary cholesterol was not a problem.",FALSE
BBDGU160408.txt,"but in order to sustain his assertion that cholesterol causes heart attacks, he needed to identify an agent that raises its levels in the blood - he landed on saturated fats.",FALSE
BBDGU160408.txt,"in the 30 years after eisenhower's heart attack, trial after trial failed to conclusively bear out the association he claimed to have identified in the seven countries study.",FALSE
BBDGU160408.txt,"the nutritional establishment wasn't greatly discomfited by the absence of definitive proof, but by 1993 it found that it couldn't evade another criticism: while a low-fat diet had been recommended to women, it had never been tested on them (a fact that is astonishing only if you are not a nutrition scientist).",FALSE
BBDGU160408.txt,"the national heart, lung and blood institute decided to go all in, commissioning the largest controlled trial of diets ever undertaken.",FALSE
BBDGU160408.txt,"as well as addressing the other half of the population, the women's health initiative was expected to obliterate any lingering doubts about the ill-effects of fat.",FALSE
BBDGU160408.txt,it did nothing of the sort.,FALSE
BBDGU160408.txt,"at the end of the trial, it was found that women on the low-fat diet were no less likely than the control group to contract cancer or heart disease.",FALSE
BBDGU160408.txt,this caused much consternation.,FALSE
BBDGU160408.txt,"the study's principal researcher, unwilling to accept the implications of his own findings, remarked: ""we are scratching our heads over some of these results.""",FALSE
BBDGU160408.txt,"a consensus quickly formed that the study - meticulously planned, lavishly funded, overseen by impressively credentialed researchers - must have been so flawed as to be meaningless.",FALSE
BBDGU160408.txt,"the field moved on, or rather did not.",FALSE
BBDGU160408.txt,"in 2008, researchers from oxford university undertook a europe-wide study of the causes of heart disease.",FALSE
BBDGU160408.txt,"its data shows an inverse correlation between saturated fat and heart disease, across the continent.",FALSE
BBDGU160408.txt,"france, the country with the highest intake of saturated fat, has the lowest rate of heart disease; ukraine, the country with the lowest intake of saturated fat, has the highest.",FALSE
BBDGU160408.txt,when the british obesity researcher zo,FALSE
BBDGU160504.txt,google's deepmind shouldn't suck up our nhs records in secret randeep ramesh the revelation that 1.6 million patients,FALSE
BBDGU160506.txt,"deepmind has best privacy infrastructure for handling nhs data, says co-founder google",FALSE
BBDGU160518.txt,"the guardian                         may 18, 2016 wednesday 2:10 pm gmt  from app doctors to big data: five ways tech will shape healthcare; from video conferencing your gp to tracking viral outbreaks of disease, a panel of experts shared insights into the changing face of healthcare see everything the experts said here  byline: hannah gould  section: guardian sustainable business  length: 942 words   technology presents huge opportunities and challenges for our health and care system.",TRUE
BBDGU160518.txt,"here are five areas to watch:  wearables  shipments of the activity tracking wearable fitbit are up 25.4% this year, signalling more and more of us want insights into our exercise, eating, weight and sleeping patterns.",FALSE
BBDGU160518.txt,"as we begin to generate our own health data, our relationship with our bodies will change, and the way we understand and seek healthcare will be transformed.",FALSE
BBDGU160518.txt,"""some of my patients will share outputs from their wearable... when it comes to their yearly reviews.",FALSE
BBDGU160518.txt,"but this is the exception, rather than the rule at present,"" says dr junaid bajwa, director of healthcare services, msd.",FALSE
BBDGU160518.txt,the challenge is integrating wearable data with existing data to create a single personal health record.,FALSE
BBDGU160518.txt,"""additional data without insight [only] adds to the burden of both clinicians and patients,"" says rashmi narayan, clinical director, umotif.",FALSE
BBDGU160518.txt,"""it's about actionable insight into patient's health rather than sheer volume.""",FALSE
BBDGU160518.txt,wearables can also help manage the symptoms of illnesses.,FALSE
BBDGU160518.txt,"for example, philips is currently working on a falls prevention programme.",FALSE
BBDGU160518.txt,"according to dr seemit dhage, clinical lead on philips healthtech, its wearable device uses algorithms and analytics to predict when a patient might fall.",FALSE
BBDGU160518.txt,"""combined with a telehealth solution, we are able to send messages to the right healthcare professionals who are then able to intervene at an early stage.",FALSE
BBDGU160518.txt,"[it] also helps us monitor patients who have a known history of falls.""",FALSE
BBDGU160518.txt,"app doctors  both developed and developing world countries suffer from a lack of doctors, and the scale of the problem is so big that only technology can fix it, according to matteo berlucchi, chief executive of digital medical service your.md.",FALSE
BBDGU160518.txt,your.md is a mobile app that uses artificial intelligence (ai) to mimic a consultation with a gp.,FALSE
BBDGU160518.txt,it answers three key questions: what is wrong with me?,FALSE
BBDGU160518.txt,what is the solution?,FALSE
BBDGU160518.txt,and where can i get help?,FALSE
BBDGU160518.txt,related:  will mobile health apps make gps redundant?,FALSE
BBDGU160518.txt,"""it's not a matter of replacing doctors but complementing them,"" says berlucchi.",FALSE
BBDGU160518.txt,"""or in other words, taking some of the easier and more mundane situations off the hands of real doctors and having ai sort them out.",FALSE
BBDGU160518.txt,"a lot of visits to the gp (as many as three in five) are for minor ailments, advice or things that you could sort out yourself with over the counter medicines.",FALSE
BBDGU160518.txt,"in these situations, what the gp gives you is basically 'the right information'.""",FALSE
BBDGU160518.txt,"with some 165,000 mobile health apps available, however, there is risk that poor quality ones will cause people to lose trust in health apps as a whole.",FALSE
BBDGU160518.txt,"as berlucchi says: ""trust comes on foot and leaves on horseback.""",FALSE
BBDGU160518.txt,"telehealth  many gp interactions are already conducted remotely via phone, but increasingly thy are happening by video, explains david furniss, vice-president, global government and health, bt.",FALSE
BBDGU160518.txt,"""we are already seeing the development of technology that will allow some vital signs measurements to be done simultaneously via video at the same time as the consultation.",FALSE
BBDGU160518.txt,"you wouldn't have all interactions with your gp like this, but in many cases it's more effective, saves time and travel.""",FALSE
BBDGU160518.txt,"big data  big data will have impacts for both non-communicable diseases (such as asthma and diabetes), and communicable diseases (such as measles).",TRUE
BBDGU160518.txt,"the cloudy with a chance of pain project for example, will use data logged by participants to determine if there is a correlation between weather and chronic pain.",FALSE
BBDGU160518.txt,the anonymous data can even be explored by the general public to try and spot the patterns between weather and symptoms.,FALSE
BBDGU160518.txt,the ability of big data to track communicable diseases such as the zika virus and travel patterns also has huge potential.,TRUE
BBDGU160518.txt,big data and analytics have already played a role in containing previous viral outbreaks of cholera and malaria.,TRUE
BBDGU160518.txt,but it needs support infrastructure at ground level to really work  berlucchi also points to the potential of deep learning applied to big data.,TRUE
BBDGU160518.txt,"""it provides a way to become much more accurate at diagnosing certain conditions.",FALSE
BBDGU160518.txt,"for example, computers should be better at spotting anomalies in mris... [and] a doctor can then verify what a computer has flagged.""",FALSE
BBDGU160518.txt,however there are potential drawbacks of big data.,TRUE
BBDGU160518.txt,"recent news that google received access to the healthcare data of up to 1.6 million patients, sparked fears over security and privacy.",FALSE
BBDGU160518.txt,"related:  meet ellie, the machine that can detect depression  digital therapy  the key drivers for digital therapy solutions for conditions such as insomnia, anxiety and depression are constraints on financial and human resources.",FALSE
BBDGU160518.txt,"digital therapy won't be for everyone, but examples include big white wall, for peer to peer mental health support.",FALSE
BBDGU160518.txt,"and pzizz, an app to help people with sleeping problems.",FALSE
BBDGU160518.txt,while apps might be able to respond quickly to the needs of a patient they will never be especially good at delivering empathy.,FALSE
BBDGU160518.txt,"""losing the human touch is a danger,"" says julie bretland, director and ceo, our mobile health.",FALSE
